Id,sentiment
565,1
566,1
567,1
568,1
569,1
570,2
571,1
572,1
573,1
574,3
575,1
576,1
577,1
578,1
579,3
580,1
581,3
582,3
583,1
584,3
585,1
586,1
587,1
588,1
589,1
590,1
591,3
592,2
593,1
594,1
595,1
596,1
597,2
598,3
599,1
600,3
601,1
602,3
603,1
604,1
605,2
606,1
607,1
608,1
609,3
610,1
611,1
612,1
613,1
614,1
615,2
616,1
617,1
618,3
619,1
620,3
621,3
622,3
623,3
624,1
625,1
626,1
627,1
628,1
629,2
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,3
639,1
640,1
641,3
642,1
643,3
644,3
645,2
646,1
647,1
648,2
649,2
650,1
651,1
652,3
653,1
654,1
655,1
656,1
657,1
658,1
659,1
660,2
661,1
662,1
663,1
664,1
665,3
666,1
667,3
668,1
669,1
670,1
671,1
672,1
673,1
674,1
675,1
676,1
677,1
678,1
679,1
680,1
681,1
682,3
683,1
684,1
685,1
686,1
687,1
688,2
689,1
690,1
691,1
692,2
693,1
694,1
695,1
696,1
697,1
698,1
699,1
700,1
701,3
702,3
703,1
704,1
705,1
706,1
707,1
708,1
709,1
710,1
711,1
712,1
713,1
714,1
715,1
716,3
717,3
718,1
719,1
720,3
721,3
722,2
723,1
724,1
725,2
726,3
727,3
728,1
729,1
730,2
731,1
732,1
733,1
734,3
735,3
736,1
737,1
738,1
739,1
740,1
741,3
742,1
743,1
744,1
745,1
746,2
747,3
748,1
749,1
750,1
751,2
752,1
753,3
754,3
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,1
763,3
764,1
765,1
766,3
767,1
768,1
769,3
770,1
771,2
772,1
773,1
774,1
775,1
776,1
777,3
778,1
779,1
780,1
781,3
782,1
783,3
784,1
785,1
786,1
787,3
788,1
789,2
790,3
791,2
792,3
793,1
794,1
795,1
796,2
797,3
798,1
799,1
800,2
801,1
802,3
803,1
804,1
805,3
806,1
807,3
808,1
809,3
810,3
811,1
812,2
813,3
814,1
815,1
816,2
817,1
818,1
819,3
820,3
821,3
822,1
823,3
824,1
825,3
826,1
827,1
828,1
829,1
830,3
831,3
832,1
833,1
834,1
835,2
836,1
837,1
838,1
839,1
840,3
841,1
842,1
843,3
844,1
845,3
846,2
847,1
848,1
849,1
850,1
851,2
852,1
853,1
854,1
855,3
856,3
857,3
858,3
859,1
860,3
861,2
862,1
863,1
864,3
865,1
866,3
867,1
868,1
869,3
870,1
871,3
872,1
873,2
874,3
875,1
876,3
877,1
878,1
879,1
880,1
881,1
882,1
883,1
884,3
885,1
886,3
887,3
888,1
889,3
890,3
891,2
892,1
893,2
894,1
895,1
896,1
897,3
898,2
899,1
900,3
901,1
902,1
903,1
904,1
905,1
906,1
907,2
908,1
909,3
910,1
911,1
912,2
913,1
914,1
915,1
916,1
917,2
918,1
919,1
920,1
921,3
922,3
923,1
924,1
925,2
926,1
927,2
928,1
929,3
930,1
931,3
932,2
933,1
934,1
935,1
936,1
937,1
938,1
939,1
940,1
941,1
942,3
943,1
944,1
945,1
946,3
947,1
948,1
949,3
950,1
951,1
952,1
953,1
954,2
955,3
956,1
957,3
958,1
959,1
960,1
961,1
962,1
963,1
964,3
965,3
966,2
967,1
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,1
976,1
977,3
978,1
979,1
980,1
981,1
982,1
983,3
984,1
985,1
986,1
987,1
988,1
989,2
990,1
991,1
992,1
993,3
994,1
995,2
996,3
997,1
998,1
999,1
1000,3
1001,1
1002,2
1003,1
1004,1
1005,3
1006,1
1007,2
1008,3
1009,1
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,1
1019,3
1020,1
1021,1
1022,3
1023,1
1024,3
1025,1
1026,1
1027,1
1028,1
1029,3
1030,3
1031,1
1032,1
1033,1
1034,1
1035,1
1036,3
1037,3
1038,3
1039,1
1040,3
1041,3
1042,1
1043,1
1044,1
1045,3
1046,2
1047,1
1048,1
1049,1
1050,1
1051,2
1052,3
1053,1
1054,1
1055,1
1056,1
1057,3
1058,2
1059,1
1060,1
1061,1
1062,2
1063,1
1064,1
1065,1
1066,3
1067,3
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,3
1077,1
1078,1
1079,2
1080,1
1081,1
1082,3
1083,2
1084,1
1085,2
1086,3
1087,3
1088,3
1089,2
1090,1
1091,1
1092,3
1093,1
1094,1
1095,1
1096,1
1097,1
1098,3
1099,1
1100,3
1101,2
1102,1
1103,3
1104,1
1105,1
1106,1
1107,1
1108,3
1109,1
1110,1
1111,1
1112,1
1113,1
1114,3
1115,1
1116,1
1117,1
1118,1
1119,1
1120,3
1121,1
1122,3
1123,3
1124,3
1125,1
1126,1
1127,3
1128,1
1129,1
1130,1
1131,1
1132,1
1133,1
1134,1
1135,1
1136,1
1137,1
1138,1
1139,1
1140,1
1141,1
1142,1
1143,1
1144,1
1145,1
1146,1
1147,1
1148,1
1149,1
1150,3
1151,2
1152,2
1153,1
1154,1
1155,1
1156,1
1157,1
1158,1
1159,2
1160,1
1161,1
1162,1
1163,1
1164,3
1165,2
1166,1
1167,3
1168,1
1169,3
1170,3
1171,2
1172,3
1173,3
1174,3
1175,3
1176,1
1177,3
1178,1
1179,2
1180,3
1181,1
1182,1
1183,2
1184,3
1185,1
1186,1
1187,1
1188,1
1189,1
1190,1
1191,1
1192,3
1193,3
1194,1
1195,1
1196,1
1197,1
1198,3
1199,1
1200,3
1201,3
1202,1
1203,1
1204,1
1205,1
1206,3
1207,2
1208,1
1209,3
1210,1
1211,1
1212,3
1213,1
1214,2
1215,1
1216,3
1217,1
1218,1
1219,1
1220,1
1221,1
1222,1
1223,1
1224,1
1225,1
1226,1
1227,3
1228,1
1229,3
1230,3
1231,1
1232,3
1233,1
1234,3
1235,1
1236,1
1237,2
1238,2
1239,3
1240,3
1241,1
1242,3
1243,1
1244,1
1245,1
1246,3
1247,1
1248,1
1249,1
1250,1
1251,1
1252,1
1253,2
1254,2
1255,3
1256,1
1257,1
1258,1
1259,3
1260,1
1261,1
1262,1
1263,1
1264,1
1265,1
1266,1
1267,1
1268,3
1269,3
1270,1
1271,1
1272,1
1273,1
1274,1
1275,1
1276,3
1277,1
1278,1
1279,1
1280,3
1281,1
1282,1
1283,1
1284,3
1285,1
1286,1
1287,3
1288,2
1289,3
1290,3
1291,1
1292,1
1293,1
1294,1
1295,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,2
1307,1
1308,1
1309,1
1310,1
1311,3
1312,1
1313,1
1314,3
1315,3
1316,1
1317,1
1318,1
1319,1
1320,2
1321,3
1322,2
1323,3
1324,3
1325,1
1326,3
1327,1
1328,1
1329,3
1330,3
1331,1
1332,1
1333,3
1334,1
1335,3
1336,1
1337,3
1338,1
1339,1
1340,3
1341,1
1342,3
1343,1
1344,1
1345,1
1346,1
1347,1
1348,1
1349,2
1350,3
1351,1
1352,1
1353,1
1354,1
1355,1
1356,3
1357,1
1358,1
1359,3
1360,3
1361,3
1362,1
1363,3
1364,3
1365,1
1366,1
1367,1
1368,1
1369,3
1370,2
1371,3
1372,1
1373,1
1374,1
1375,1
1376,1
1377,3
1378,3
1379,1
1380,3
1381,1
1382,1
1383,3
1384,3
1385,3
1386,3
1387,2
1388,1
1389,2
1390,1
1391,2
1392,1
1393,1
1394,2
1395,1
1396,1
1397,1
1398,1
1399,3
1400,3
1401,1
1402,1
1403,1
1404,1
1405,1
1406,1
1407,1
1408,1
1409,1
1410,1
1411,1
1412,3
1413,3
1414,2
1415,1
1416,3
1417,1
1418,1
1419,1
1420,3
1421,1
1422,1
1423,1
1424,3
1425,2
1426,1
1427,1
1428,1
1429,1
1430,1
1431,2
1432,1
1433,2
1434,3
1435,1
1436,1
1437,2
1438,2
1439,1
1440,1
1441,1
1442,1
1443,3
1444,3
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1
1451,3
1452,3
1453,3
1454,1
1455,2
1456,2
1457,3
1458,3
1459,3
1460,1
1461,1
1462,2
1463,1
1464,2
1465,3
1466,1
1467,3
1468,2
1469,1
1470,1
1471,3
1472,1
1473,1
1474,1
1475,3
1476,3
1477,1
1478,1
1479,1
1480,3
1481,1
1482,3
1483,1
1484,1
1485,3
1486,1
1487,1
1488,3
1489,3
1490,3
1491,1
1492,1
1493,1
1494,1
1495,1
1496,3
1497,1
1498,1
1499,1
1500,2
1501,1
1502,1
1503,3
1504,1
1505,1
1506,3
1507,3
1508,1
1509,1
1510,1
1511,1
1512,1
1513,1
1514,3
1515,3
1516,1
1517,1
1518,1
1519,1
1520,1
1521,3
1522,1
1523,3
1524,2
1525,2
1526,1
1527,1
1528,1
1529,1
1530,1
1531,3
1532,1
1533,2
1534,1
1535,1
1536,3
1537,1
1538,3
1539,1
1540,1
1541,1
1542,2
1543,1
1544,1
1545,1
1546,1
1547,1
1548,1
1549,3
1550,3
1551,3
1552,1
1553,1
1554,1
1555,3
1556,1
1557,2
1558,3
1559,1
1560,2
1561,2
1562,1
1563,1
1564,1
1565,1
1566,1
1567,1
1568,1
1569,1
1570,2
1571,3
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,2
1579,3
1580,2
1581,3
1582,1
1583,1
1584,1
1585,1
1586,3
1587,1
1588,1
1589,1
1590,1
1591,1
1592,1
1593,1
1594,3
1595,3
1596,3
1597,1
1598,3
1599,1
1600,1
1601,3
1602,2
1603,1
1604,3
1605,1
1606,1
1607,3
1608,1
1609,1
1610,1
1611,1
1612,2
1613,1
1614,1
1615,1
1616,1
1617,2
1618,1
1619,1
1620,2
1621,1
1622,1
1623,1
1624,1
1625,1
1626,1
1627,1
1628,3
1629,1
1630,1
1631,1
1632,1
1633,2
1634,2
1635,3
1636,1
1637,3
1638,1
1639,1
1640,1
1641,3
1642,1
1643,1
1644,1
1645,1
1646,1
1647,1
1648,3
1649,2
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,1
1661,3
1662,1
1663,3
1664,3
1665,1
1666,1
1667,1
1668,1
1669,3
1670,1
1671,2
1672,3
1673,1
1674,1
1675,1
1676,1
1677,1
1678,1
1679,1
1680,1
1681,1
1682,1
1683,1
1684,3
1685,1
1686,3
1687,1
1688,1
1689,1
1690,1
1691,3
1692,1
1693,1
1694,1
1695,1
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,2
1703,3
1704,1
1705,3
1706,1
1707,2
1708,1
1709,1
1710,3
1711,3
1712,1
1713,1
1714,2
1715,3
1716,1
1717,1
1718,1
1719,2
1720,3
1721,3
1722,1
1723,1
1724,1
1725,3
1726,2
1727,3
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,1
1735,3
1736,2
1737,1
1738,1
1739,1
1740,1
1741,1
1742,1
1743,3
1744,1
1745,3
1746,1
1747,3
1748,1
1749,3
1750,1
1751,2
1752,1
1753,1
1754,3
1755,2
1756,1
1757,1
1758,3
1759,1
1760,1
1761,3
1762,1
1763,1
1764,1
1765,2
1766,1
1767,3
1768,1
1769,3
1770,1
1771,1
1772,1
1773,1
1774,3
1775,1
1776,1
1777,3
1778,1
1779,3
1780,1
1781,3
1782,1
1783,1
1784,1
1785,1
1786,1
1787,1
1788,1
1789,1
1790,1
1791,1
1792,1
1793,3
1794,3
1795,1
1796,2
1797,1
1798,3
1799,1
1800,1
1801,3
1802,1
1803,1
1804,2
1805,1
1806,1
1807,3
1808,3
1809,1
1810,1
1811,3
1812,1
1813,1
1814,3
1815,1
1816,1
1817,1
1818,1
1819,1
1820,1
1821,1
1822,1
1823,3
1824,1
1825,1
1826,3
1827,1
1828,1
1829,1
1830,3
1831,1
1832,1
1833,2
1834,3
1835,1
1836,1
1837,1
1838,1
1839,1
1840,1
1841,1
1842,1
1843,1
1844,1
1845,1
1846,1
1847,1
1848,2
1849,1
1850,1
1851,1
1852,1
1853,1
1854,1
1855,1
1856,1
1857,1
1858,1
1859,1
1860,1
1861,1
1862,1
1863,1
1864,3
1865,1
1866,1
1867,1
1868,1
1869,1
1870,3
1871,1
1872,1
1873,1
1874,1
1875,3
1876,3
1877,1
1878,1
1879,1
1880,1
1881,2
1882,1
1883,3
1884,3
1885,1
1886,1
1887,3
1888,1
1889,1
1890,1
1891,1
1892,1
1893,3
1894,1
1895,1
1896,1
1897,1
1898,1
1899,1
1900,3
1901,1
1902,3
1903,3
1904,1
1905,1
1906,2
1907,3
1908,3
1909,1
1910,3
1911,3
1912,1
1913,1
1914,1
1915,1
1916,1
1917,2
1918,3
1919,3
1920,1
1921,1
1922,1
1923,1
1924,1
1925,3
1926,1
1927,3
1928,1
1929,1
1930,1
1931,1
1932,1
1933,3
1934,3
1935,3
1936,1
1937,1
1938,3
1939,3
1940,1
1941,3
1942,1
1943,1
1944,1
1945,3
1946,1
1947,1
1948,1
1949,1
1950,1
1951,1
1952,1
1953,2
1954,1
1955,3
1956,2
1957,1
1958,3
1959,3
1960,1
1961,1
1962,1
1963,1
1964,1
1965,1
1966,3
1967,1
1968,1
1969,2
1970,1
1971,1
1972,1
1973,1
1974,3
1975,2
1976,1
1977,1
1978,1
1979,1
1980,1
1981,1
1982,1
1983,3
1984,3
1985,3
1986,1
1987,3
1988,3
1989,1
1990,1
1991,1
1992,1
1993,1
1994,1
1995,1
1996,3
1997,3
1998,3
1999,1
2000,1
2001,1
2002,3
2003,3
2004,1
2005,1
2006,1
2007,1
2008,1
2009,1
2010,1
2011,1
2012,1
2013,1
2014,1
2015,1
2016,1
2017,2
2018,1
2019,1
2020,3
2021,3
2022,3
2023,1
2024,1
2025,3
2026,3
2027,3
2028,3
2029,3
2030,1
2031,3
2032,3
2033,1
2034,1
2035,1
2036,1
2037,1
2038,1
2039,1
2040,1
2041,1
2042,3
2043,1
2044,2
2045,1
2046,1
2047,3
2048,1
2049,2
2050,1
2051,1
2052,1
2053,2
2054,3
2055,1
2056,1
2057,3
2058,1
2059,3
2060,1
2061,1
2062,3
2063,1
2064,1
2065,1
2066,1
2067,1
2068,3
2069,1
2070,1
2071,3
2072,1
2073,2
2074,3
2075,3
2076,1
2077,1
2078,1
2079,1
2080,1
2081,3
2082,1
2083,1
2084,1
2085,1
2086,1
2087,1
2088,1
2089,1
2090,2
2091,1
2092,1
2093,1
2094,3
2095,1
2096,1
2097,3
2098,3
2099,1
2100,1
2101,1
2102,1
2103,2
2104,1
2105,1
2106,1
2107,3
2108,1
2109,2
2110,1
2111,1
2112,1
2113,1
2114,1
2115,1
2116,1
2117,1
2118,1
2119,1
2120,1
2121,3
2122,1
2123,2
2124,1
2125,3
2126,1
2127,1
2128,3
2129,1
2130,1
2131,1
2132,1
2133,3
2134,2
2135,3
2136,2
2137,1
2138,1
2139,2
2140,3
2141,1
2142,1
2143,1
2144,1
2145,3
2146,3
2147,3
2148,1
2149,3
2150,1
2151,1
2152,1
2153,2
2154,1
2155,3
2156,1
2157,3
2158,1
2159,3
2160,3
2161,1
2162,3
2163,1
2164,1
2165,1
2166,1
2167,1
2168,1
2169,1
2170,3
2171,3
2172,1
2173,1
2174,3
2175,1
2176,1
2177,1
2178,1
2179,3
2180,1
2181,2
2182,1
2183,3
2184,1
2185,1
2186,3
2187,1
2188,3
2189,1
2190,1
2191,1
2192,3
2193,1
2194,1
2195,2
2196,3
2197,1
2198,1
2199,1
2200,1
2201,1
2202,2
2203,3
2204,3
2205,1
2206,1
2207,1
2208,1
2209,1
2210,3
2211,1
2212,3
2213,1
2214,1
2215,1
2216,2
2217,3
2218,1
2219,1
2220,1
2221,1
2222,1
2223,2
2224,3
2225,3
2226,1
2227,1
2228,2
2229,1
2230,1
2231,1
2232,1
2233,1
2234,1
2235,1
2236,2
2237,1
2238,1
2239,3
2240,1
2241,1
2242,2
2243,1
2244,1
2245,3
2246,2
2247,1
2248,3
2249,1
2250,1
2251,1
2252,2
2253,3
2254,3
2255,1
2256,1
2257,1
2258,1
2259,1
2260,3
2261,1
2262,3
2263,1
2264,1
2265,3
2266,1
2267,1
2268,1
2269,3
2270,1
2271,3
2272,2
2273,1
2274,1
2275,1
2276,1
2277,3
2278,1
2279,1
2280,1
2281,1
2282,1
2283,3
2284,3
2285,1
2286,1
2287,1
2288,1
2289,1
2290,1
2291,1
2292,3
2293,1
2294,1
2295,1
2296,1
2297,3
2298,1
2299,3
2300,1
2301,1
2302,1
2303,1
2304,1
2305,3
2306,1
2307,3
2308,1
2309,1
2310,1
2311,1
2312,1
2313,3
2314,1
2315,1
2316,1
2317,1
2318,1
2319,1
2320,3
2321,1
2322,1
2323,3
2324,1
2325,3
2326,1
2327,3
2328,1
2329,3
2330,1
2331,1
2332,1
2333,1
2334,1
2335,1
2336,2
2337,1
2338,1
2339,2
2340,1
2341,3
2342,2
2343,3
2344,3
2345,3
2346,1
2347,3
2348,2
2349,1
2350,1
2351,3
2352,1
2353,1
2354,2
2355,1
2356,1
2357,1
2358,1
2359,3
2360,1
2361,1
2362,1
2363,1
2364,3
2365,3
2366,1
2367,1
2368,1
2369,1
2370,3
2371,1
2372,1
2373,3
2374,1
2375,1
2376,3
2377,1
2378,1
2379,1
2380,3
2381,3
2382,1
2383,1
2384,3
2385,1
2386,2
2387,1
2388,3
2389,1
2390,1
2391,3
2392,3
2393,1
2394,1
2395,1
2396,1
2397,3
2398,2
2399,1
2400,1
2401,1
2402,3
2403,2
2404,1
2405,1
2406,1
2407,1
2408,1
2409,2
2410,3
2411,3
2412,1
2413,1
2414,3
2415,1
2416,3
2417,1
2418,1
2419,1
2420,1
2421,3
2422,1
2423,1
2424,1
2425,1
2426,1
2427,1
2428,2
2429,1
2430,1
2431,1
2432,1
2433,2
2434,1
2435,1
2436,1
2437,2
2438,1
2439,1
2440,1
2441,3
2442,1
2443,1
2444,1
2445,1
2446,1
2447,1
2448,1
2449,1
2450,1
2451,3
2452,3
2453,2
2454,1
2455,1
2456,1
2457,1
2458,1
2459,1
2460,1
2461,1
2462,3
2463,1
2464,3
2465,1
2466,1
2467,1
2468,1
2469,1
2470,1
2471,1
2472,3
2473,1
2474,1
2475,3
2476,3
2477,1
2478,1
2479,2
2480,3
2481,3
2482,3
2483,1
2484,1
2485,1
2486,1
2487,1
2488,1
2489,1
2490,1
2491,1
2492,3
2493,3
2494,3
2495,3
2496,3
2497,1
2498,1
2499,1
2500,1
2501,1
2502,3
2503,1
2504,2
2505,3
2506,1
2507,1
2508,2
2509,3
2510,3
2511,1
2512,1
2513,2
2514,1
2515,1
2516,1
2517,3
2518,1
2519,1
2520,1
2521,3
2522,1
2523,1
2524,1
2525,1
2526,1
2527,1
2528,1
2529,1
2530,2
2531,2
2532,1
2533,1
2534,3
2535,2
2536,2
2537,1
2538,3
2539,1
2540,1
2541,1
2542,3
2543,1
2544,1
2545,1
2546,1
2547,1
2548,3
2549,3
2550,1
2551,3
2552,3
2553,3
2554,1
2555,2
2556,1
2557,1
2558,2
2559,1
2560,1
2561,1
2562,3
2563,1
2564,3
2565,1
2566,1
2567,3
2568,1
2569,3
2570,2
2571,1
2572,1
2573,3
2574,1
2575,1
2576,1
2577,1
2578,2
2579,2
2580,3
2581,1
2582,2
2583,3
2584,1
2585,3
2586,1
2587,2
2588,3
2589,1
2590,2
2591,1
2592,1
2593,3
2594,3
2595,1
2596,2
2597,1
2598,1
2599,3
2600,1
2601,1
2602,1
2603,1
2604,1
2605,1
2606,3
2607,1
2608,3
2609,3
2610,2
2611,1
2612,1
2613,1
2614,1
2615,1
2616,3
2617,1
2618,1
2619,1
2620,3
2621,2
2622,2
2623,1
2624,1
2625,3
2626,1
2627,1
2628,1
2629,1
2630,1
2631,1
2632,1
2633,1
2634,1
2635,1
2636,1
2637,1
2638,1
2639,1
2640,1
2641,1
2642,3
2643,1
2644,1
2645,3
2646,1
2647,1
2648,2
2649,3
2650,1
2651,3
2652,3
2653,3
2654,1
2655,1
2656,1
2657,3
2658,3
2659,2
2660,1
2661,1
2662,1
2663,1
2664,3
2665,1
2666,3
2667,1
2668,1
2669,1
2670,3
2671,1
2672,1
2673,1
2674,2
2675,1
2676,1
2677,1
2678,1
2679,1
2680,1
2681,3
2682,1
2683,1
2684,3
2685,1
2686,1
2687,1
2688,1
2689,1
2690,1
2691,1
2692,3
2693,1
2694,3
2695,3
2696,3
2697,1
2698,1
2699,2
2700,2
2701,1
2702,1
2703,1
2704,3
2705,1
2706,1
2707,1
2708,2
2709,1
2710,3
2711,3
2712,1
2713,1
2714,1
2715,3
2716,3
2717,1
2718,1
2719,1
2720,1
2721,1
2722,1
2723,1
2724,3
2725,1
2726,3
2727,1
2728,2
2729,1
2730,2
2731,1
2732,1
2733,3
2734,1
2735,1
2736,1
2737,1
2738,1
2739,1
2740,2
2741,3
2742,1
2743,1
2744,3
2745,1
2746,1
2747,1
2748,1
2749,1
2750,3
2751,1
2752,2
2753,2
2754,1
2755,1
2756,1
2757,1
2758,1
2759,1
2760,1
2761,1
2762,3
2763,1
2764,1
2765,1
2766,1
2767,1
2768,3
2769,3
2770,1
2771,2
2772,1
2773,1
2774,1
2775,1
2776,3
2777,1
2778,1
2779,1
2780,1
2781,3
2782,3
2783,3
2784,2
2785,1
2786,3
2787,1
2788,1
2789,3
2790,1
2791,1
2792,3
2793,1
2794,1
2795,3
2796,1
2797,3
2798,3
2799,3
2800,1
2801,3
2802,2
2803,3
2804,1
2805,3
2806,1
2807,1
2808,3
2809,1
2810,1
2811,3
2812,3
2813,1
2814,1
2815,3
2816,3
2817,1
2818,1
2819,3
2820,2
2821,1
2822,2
2823,1
2824,1
2825,3
2826,2
2827,1
2828,1
2829,3
2830,1
2831,3
2832,3
2833,1
2834,2
2835,1
2836,3
2837,1
2838,3
2839,1
2840,1
2841,1
2842,2
2843,1
2844,1
2845,2
2846,3
2847,1
2848,3
2849,1
2850,3
2851,1
2852,1
2853,1
2854,3
2855,1
2856,3
2857,1
2858,1
2859,1
2860,1
2861,1
2862,1
2863,1
2864,1
2865,3
2866,1
2867,1
2868,3
2869,1
2870,1
2871,2
2872,1
2873,1
2874,1
2875,1
2876,1
2877,1
2878,1
2879,3
2880,1
2881,1
2882,3
2883,1
2884,3
2885,2
2886,1
2887,2
2888,3
2889,3
2890,1
2891,1
2892,1
2893,3
2894,1
2895,3
2896,1
2897,1
2898,1
2899,1
2900,1
2901,3
2902,1
2903,1
2904,1
2905,1
2906,1
2907,1
2908,1
2909,3
2910,1
2911,1
2912,2
2913,3
2914,3
2915,2
2916,3
2917,1
2918,1
2919,1
2920,1
2921,1
2922,1
2923,3
2924,1
2925,1
2926,1
2927,3
2928,1
2929,1
2930,1
2931,1
2932,1
2933,1
2934,1
2935,3
2936,3
2937,3
2938,1
2939,1
2940,1
2941,1
2942,3
2943,1
2944,1
2945,1
2946,2
2947,3
2948,2
2949,1
2950,1
2951,3
2952,3
2953,1
2954,1
2955,3
2956,1
2957,1
2958,1
2959,1
2960,1
2961,1
2962,1
2963,1
2964,1
2965,3
2966,3
2967,1
2968,1
2969,1
2970,1
2971,1
2972,2
2973,1
2974,3
2975,1
2976,1
2977,1
2978,1
2979,1
2980,1
2981,2
2982,1
2983,1
2984,1
2985,1
2986,1
2987,2
2988,2
2989,1
2990,1
2991,1
2992,1
2993,1
2994,1
2995,3
2996,3
